city_name,hour_of_day,temp_mean,temp_std,wind_mean,wind_std,humidity_mean,precip_mean
Porto,1,13.891377737226277,4.027581031288336,11.29356751824817,6.772410245278616,85.15191605839416,0.1567974452554744
Palermo,12,21.676505474452558,6.400499182949169,10.61797445255475,6.097206332415686,62.55520072992701,0.10187043795620436
Dhaka,13,29.96852189781022,3.7380772283497223,9.695985401459847,5.602681787258685,58.96350364963504,0.33357664233576606
Palermo,17,20.95378649635037,6.393962827894074,10.160264598540136,5.773464576897523,66.11131386861314,0.10761861313868613
Dhaka,15,29.872217153284677,3.597973339509176,10.212089416058395,5.412506842462682,58.35310218978102,0.3467153284671533
Palermo,7,17.038549270072988,5.856078250960168,6.998996350364961,5.749051388898097,75.68111313868613,0.07376824817518249
Dhaka,22,24.23713503649635,4.371991745732244,8.553147810218974,4.119592746846151,82.78968978102189,0.09913321167883213
Buenos_Aires,9,16.445848540145988,6.303745534912185,15.067655109489042,6.654078297252829,76.2705291970803,0.09936131386861315
Palermo,9,19.24657846715328,6.6997085823427796,7.6006843065693435,5.994650322120572,69.20483576642336,0.07239963503649635
Kazan,5,3.5917883211678827,10.92779321836571,13.557527372262774,6.924728500803419,84.86724452554745,0.06496350364963507
Marseille,6,13.395848540145982,5.676169576365744,13.745437956204379,9.591626748764462,77.61633211678833,0.06820255474452556
Patras,4,17.418613138686137,6.1046069270954035,9.785766423357659,6.906498699544777,72.03467153284672,0.10465328467153281
Porto,12,17.92933394160584,4.948893713310882,14.112500000000002,7.082860867893623,69.71031021897811,0.18234489051094882
Marseille,23,15.076277372262773,6.10914296448746,13.972445255474453,9.929806029495268,74.78284671532846,0.05588503649635038
Dhaka,19,25.820072992700734,4.169639718836915,8.24142335766423,3.969010418942045,75.55839416058394,0.08763686131386864
Porto,0,13.9911496350365,4.120824002831146,11.14247262773722,6.791825831686115,85.12363138686132,0.1453010948905109
Porto,14,18.72011861313869,4.711660606710276,15.026733576642338,7.052125588341574,67.46715328467154,0.1838503649635036
Porto,10,15.793704379562058,5.169886699868211,13.090374087591242,7.458016583622757,75.94844890510949,0.17276459854014595
Kazan,4,3.4227189781021905,10.697197997604325,13.265784671532852,6.910146854653832,85.36496350364963,0.060766423357664266
Buenos_Aires,5,15.072627737226275,5.883115171299461,13.999680656934304,6.101341397897797,81.41970802919708,0.12823905109489053
Patras,1,17.767563868613134,6.3646833291209495,9.92591240875912,6.625797341000436,71.71304744525547,0.10282846715328466
Buenos_Aires,8,15.434352189781015,6.358013637666615,14.70679744525548,6.50711469340093,79.46532846715328,0.11637773722627735
Valencia,10,17.802463503649633,7.122781403592231,9.561177007299273,6.448155994506796,63.839872262773724,0.07349452554744527
Marseille,22,15.426140510948901,6.158155644687057,14.172490875912413,10.018733962653695,73.99270072992701,0.04726277372262774
Patras,3,17.62600364963503,6.1239717154695965,10.011268248175186,6.760244070813867,71.90830291970804,0.108713503649635
Marseille,11,17.23713503649635,6.847642230094824,16.271213503649637,9.931275797443794,64.43476277372262,0.06911496350364964
Buenos_Aires,1,16.424863138686128,5.888669506152388,14.68006386861314,6.432274665076298,77.85127737226277,0.09302007299270074
Dhaka,6,22.1963503649635,5.034777763764488,8.192335766423353,3.9799653010739404,92.35675182481752,0.22490875912408756
Palermo,15,21.70725364963504,6.404435459078923,11.291833941605837,5.690158367655336,63.26505474452555,0.1799270072992699
Kazan,15,8.478102189781016,13.255931543599418,15.824406934306575,7.429721365911815,65.35720802919708,0.08654197080291973
Kazan,13,8.395985401459852,13.155558159367354,16.431888686131384,7.624309561810357,66.0661496350365,0.06989051094890515
Marseille,0,14.765875912408761,6.072512066060105,13.839507299270075,9.853732635855065,75.46441605839416,0.05670620437956206
Palermo,14,21.748266423357666,6.342580790763437,11.52093978102189,5.690805834592657,62.83622262773723,0.11628649635036496
Kazan,7,4.596031021897811,11.758222221418368,14.281295620437964,7.180932620493174,80.94981751824818,0.06500912408759127
Kazan,22,5.022582116788325,11.582305477573055,13.72723540145985,6.937356263996174,79.04790145985402,0.05323905109489052
Dhaka,23,23.841058394160587,4.4527585050405145,8.588047445255478,4.054503547359159,84.59443430656934,0.10319343065693432
Dhaka,18,26.728740875912408,4.213046683492572,8.459260948905106,4.145264602276104,72.14142335766424,0.19749087591240874
Valencia,18,21.35077554744527,5.950836103767055,14.132709854014582,5.823393728360039,57.44571167883212,0.052007299270073006
Dhaka,0,23.46240875912409,4.5323988347798085,8.550775547445255,3.997556229854513,86.42837591240875,0.10866788321167885
Marseille,19,17.177098540145984,6.503429223799621,16.325091240875913,9.870494598326232,67.61085766423358,0.05962591240875915
Palermo,16,21.414963503649656,6.386799957024279,10.964872262773726,5.753326391406821,64.30155109489051,0.13649635036496346
Valencia,17,22.034625912408764,5.8806159498348,15.02166970802919,5.90174535327562,53.63138686131387,0.053786496350364976
Valencia,8,15.271031021897809,6.107301242480485,9.604470802919705,5.683826702302196,73.50593065693431,0.0657390510948905
Buenos_Aires,12,19.69046532846715,6.072135621179109,15.6393704379562,7.196849186691107,63.72810218978102,0.11989051094890511
Dhaka,10,27.755839416058407,4.170158994671222,9.239917883211678,5.628871797366748,69.50136861313868,0.19977189781021895
Valencia,1,16.541012773722624,6.0517116993334685,8.93061131386862,5.521000775010171,76.77691605839416,0.05406021897810221
Patras,15,21.9970802919708,7.580218235354714,13.455520072992698,6.7364649770213125,55.246350364963504,0.12896897810218974
Dhaka,2,22.81090328467153,4.693256736125734,8.356614963503649,3.934531793035915,89.34717153284672,0.16049270072992702
Valencia,4,15.780291970802914,5.8867653825866535,9.216377737226269,5.423413162652408,76.1213503649635,0.060401459854014614
Marseille,9,14.949863138686133,6.8163655174597,14.403330291970795,9.774479519688828,71.45711678832117,0.06400547445255476
Kazan,17,7.851049270072991,13.264225892903205,15.27682481751825,7.311642763423443,67.93339416058394,0.061998175182481796
Porto,4,13.436313868613144,4.034869094052817,11.67308394160584,7.37914252384998,85.24452554744525,0.17454379562043798
